ploss,replica
0.034019,500
0.023211,500
0.071014,500
0.043814,500
0.057977,500
0.060739,500
0.072480,500
0.097473,500
0.041351,500
0.047032,500
0.048891,500
0.052708,500
0.028915,500
0.085612,500
0.068708,500
0.059647,500
0.055066,500
0.064993,500
0.048375,500
0.072173,500
0.059457,500
0.054407,500
0.058955,500
0.033434,500
0.031540,500
0.058418,500
0.046335,500
0.053974,500
0.040571,500
0.063539,500
0.047063,500
0.063013,500
0.062592,500
0.064708,500
0.044145,500
0.055741,500
0.070080,500
0.030130,500
0.048022,500
0.044387,500
0.045088,500
0.079176,500
0.048772,500
0.033695,500
0.057514,500
0.052516,500
0.087523,500
0.040971,500
0.069767,500
0.025028,500
0.042815,500
0.071856,500
0.061701,500
0.012663,500
0.063799,500
0.040253,500
0.045025,500
0.044231,500
0.043171,500
0.045851,500
0.033763,500
0.037355,500
0.056995,500
0.037477,500
0.046729,500
0.071455,500
0.057678,500
0.065047,500
0.071739,500
0.058692,500
0.050402,500
0.069475,500
0.060264,500
0.051967,500
0.101773,500
0.077288,500
0.076672,500
0.051665,500
0.079554,500
0.045667,500
0.102221,500
0.047601,500
0.025833,500
0.067408,500
0.056631,500
0.057720,500
0.052708,500
0.035398,500
0.078660,500
0.044682,500
0.058520,500
0.043120,500
0.052789,500
0.009623,500
0.057854,500
0.048021,500
0.054552,500
0.053868,500
0.066741,500
0.066083,500
0.038903,500
0.050439,500
0.036019,500
0.040981,500
0.035307,500
0.055617,500
0.083685,500
0.081596,500
0.056374,500
0.055432,500
0.070558,500
0.063822,500
0.048734,500
0.027724,500
0.047689,500
0.074288,500
0.028401,500
0.052651,500
0.031425,500
0.049963,500
0.025535,500
0.034355,500
0.052920,500
0.061072,500
0.064136,500
0.039865,500
0.044669,500
0.049556,500
0.029956,500
0.066570,500
0.086814,500
0.057864,500
0.048826,500
0.047194,500
0.058571,500
0.049661,500
0.060718,500
0.047779,500
0.030555,500
0.039450,500
0.093919,500
0.039489,500
0.038879,500
0.021852,500
0.068373,500
0.064395,500
0.036773,500
0.042481,500
0.043335,500
0.023015,500
0.037305,500
0.075465,500
0.047370,500
0.055807,500
0.027994,500
0.041451,500
0.058224,500
0.075102,500
0.063030,500
0.058824,500
0.042841,500
0.051819,500
0.053672,500
0.034769,500
0.070675,500
0.045369,500
0.064627,500
0.052885,500
0.022927,500
0.052036,500
0.073295,500
0.043688,500
0.031685,500
0.032222,500
0.035094,500
0.057923,500
0.049682,500
0.061187,500
0.046148,500
0.080373,500
0.067175,500
0.066143,500
0.048175,500
0.079662,500
0.068851,500
0.094634,500
0.033886,500
0.063004,500
0.043544,500
0.059089,500
0.055303,500
0.039656,500
0.027211,500
0.056234,500
0.034252,500
0.059848,500
0.042569,500
0.050562,500
0.067666,500
0.053144,500
0.033012,500
0.057303,500
0.042553,500
0.050300,500
0.059424,500
0.052493,500
0.042627,500
0.055514,500
0.054723,500
0.042831,500
0.057929,500
0.048463,500
0.035337,500
0.051693,500
0.040944,500
0.033930,500
0.081281,500
0.041372,500
0.065116,500
0.073818,500
