ploss,replica
0.019093,400
0.038129,400
0.015360,400
0.001695,400
0.010561,400
0.019192,400
0.020639,400
0.014153,400
0.026869,400
0.037736,400
0.010392,400
0.010375,400
0.017174,400
0.004843,400
0.045002,400
0.018661,400
0.028514,400
0.010101,400
0.039162,400
0.011134,400
0.021930,400
0.026468,400
0.016956,400
0.013699,400
0.036522,400
0.020198,400
0.013959,400
0.038416,400
0.022258,400
0.041944,400
0.004310,400
0.022923,400
0.017952,400
0.018815,400
0.005969,400
0.011806,400
0.024950,400
0.020194,400
0.055908,400
0.011969,400
0.010412,400
0.021395,400
0.028504,400
0.017771,400
0.035971,400
0.024013,400
0.022517,400
0.007543,400
0.012475,400
0.005267,400
0.035239,400
0.004900,400
0.026521,400
0.044084,400
0.035129,400
0.051650,400
0.030461,400
0.015002,400
0.027312,400
0.006552,400
0.022133,400
0.014980,400
0.011120,400
0.018891,400
0.036826,400
0.006922,400
0.021285,400
0.015460,400
0.022928,400
0.005002,400
0.033294,400
0.017573,400
0.007981,400
0.046566,400
0.028706,400
0.020087,400
0.005578,400
0.015008,400
0.033044,400
0.039330,400
0.043196,400
0.017730,400
0.032858,400
0.005971,400
0.027586,400
0.018815,400
0.032884,400
0.017023,400
0.022791,400
0.033781,400
0.014151,400
0.041085,400
0.025820,400
0.032092,400
0.013788,400
0.011549,400
0.008035,400
0.025661,400
0.009002,400
0.023990,400
0.020202,400
0.031349,400
0.023895,400
0.020313,400
