ploss,replica
0.032813,450
0.045922,450
0.051938,450
0.037242,450
0.034926,450
0.018676,450
0.055042,450
0.043960,450
0.040497,450
0.030859,450
0.036624,450
0.045059,450
0.017573,450
0.037818,450
0.031033,450
0.040654,450
0.043444,450
0.034374,450
0.032323,450
0.023348,450
0.047110,450
0.041329,450
0.039479,450
0.063704,450
0.039644,450
0.038337,450
0.025845,450
0.037500,450
0.057730,450
0.030024,450
0.039809,450
0.017101,450
0.040352,450
0.020342,450
0.024686,450
0.045733,450
0.020936,450
0.041537,450
0.026517,450
0.042628,450
0.066640,450
0.048636,450
0.055578,450
0.032298,450
0.028660,450
0.020576,450
0.070726,450
0.032902,450
0.066693,450
0.052695,450
0.048988,450
0.057783,450
0.030645,450
0.023083,450
0.059239,450
0.016914,450
0.054805,450
0.023064,450
0.049412,450
0.026541,450
0.035194,450
0.026906,450
0.068477,450
0.061347,450
0.038462,450
0.069767,450
0.062282,450
0.040306,450
0.026305,450
0.047036,450
0.048173,450
0.028072,450
0.048419,450
0.068350,450
0.065863,450
0.048705,450
0.061979,450
0.031816,450
0.036120,450
0.031374,450
0.027654,450
0.059051,450
0.023311,450
0.037743,450
0.048439,450
0.049227,450
0.042192,450
0.029747,450
0.033034,450
0.044604,450
0.028513,450
0.042915,450
0.037155,450
0.048315,450
0.044216,450
0.050937,450
0.031865,450
0.044966,450
0.041329,450
0.046476,450
0.034838,450
0.039484,450
0.041583,450
0.060030,450
0.040113,450
0.054054,450
0.022517,450
0.037600,450
0.061724,450
0.018285,450
0.040197,450
0.054800,450
0.028033,450
0.024787,450
0.033088,450
0.038717,450
0.024197,450
0.045950,450
0.070346,450
0.072376,450
0.025081,450
0.035158,450
0.043514,450
0.045207,450
0.036107,450
0.071064,450
0.044935,450
0.020008,450
0.023549,450
0.029888,450
0.047110,450
0.028321,450
0.035289,450
0.024811,450
0.026520,450
0.055513,450
0.045232,450
0.035486,450
0.034036,450
0.036590,450
0.030849,450
0.038415,450
0.021809,450
0.053474,450
0.033654,450
0.033107,450
0.028130,450
0.027644,450
0.045131,450
0.023002,450
0.029520,450
0.046586,450
0.068624,450
0.028214,450
0.035294,450
0.031876,450
0.054531,450
0.049702,450
0.022737,450
0.058892,450
0.037624,450
0.074943,450
0.048425,450
0.056755,450
0.023619,450
0.034455,450
0.033307,450
0.038492,450
0.040112,450
0.036502,450
0.021390,450
0.043237,450
0.042443,450
0.047921,450
0.036624,450
0.026048,450
0.048829,450
0.055533,450
0.047133,450
0.057942,450
0.037299,450
0.041947,450
0.023491,450
0.036963,450
0.011508,450
0.045289,450
0.038320,450
0.039333,450
0.038196,450
0.025475,450
0.037515,450
0.037228,450
0.055913,450
0.026337,450
0.019903,450
0.037230,450
0.033695,450
0.021294,450
0.041026,450
0.023077,450
0.053586,450
0.055642,450
0.036255,450
0.030195,450
0.042349,450
0.028477,450
0.033776,450
0.036903,450
0.051834,450
0.041385,450
0.021466,450
0.029226,450
0.046588,450
0.043041,450
0.052632,450
0.032245,450
0.042410,450
0.061118,450
0.029015,450
0.045604,450
0.064740,450
0.049039,450
0.047054,450
0.032271,450
