grt,batch_index
660.578118,3620
661.154084,3621
688.539742,3622
678.785590,3623
693.375444,3624
715.631775,3625
657.896374,3626
717.335479,3627
680.581774,3628
611.220081,3629
650.866556,3630
657.040981,3631
612.009278,3632
675.812223,3633
703.713900,3634
719.255326,3635
706.254207,3636
661.540219,3637
686.237996,3638
631.767521,3639
655.826957,3640
670.449675,3641
655.731311,3642
689.336954,3643
648.476461,3644
676.983953,3645
651.969149,3646
703.441807,3647
689.922358,3648
684.328622,3649
694.462782,3650
658.507525,3651
654.699178,3652
651.289051,3653
676.426430,3654
627.664687,3655
645.618315,3656
622.274308,3657
668.165413,3658
670.924254,3659
664.614086,3660
770.214554,3661
666.520747,3662
671.545533,3663
657.951737,3664
690.148607,3665
674.181296,3666
696.311433,3667
700.157074,3668
697.464001,3669
686.502518,3670
677.548970,3671
704.528305,3672
612.025341,3673
690.693144,3674
656.221610,3675
635.933361,3676
698.053640,3677
701.175193,3678
659.347056,3679
691.119708,3680
597.919957,3681
647.081160,3682
614.957958,3683
700.066813,3684
681.499994,3685
653.160931,3686
678.338676,3687
667.473629,3688
664.291867,3689
637.614441,3690
621.781165,3691
631.918604,3692
642.274827,3693
667.884202,3694
755.323564,3695
690.282902,3696
721.135509,3697
654.066311,3698
676.288836,3699
688.056217,3700
696.771460,3701
666.520436,3702
596.023688,3703
661.104183,3704
629.557607,3705
659.460743,3706
621.945902,3707
657.938905,3708
656.996150,3709
678.260648,3710
693.920416,3711
711.448193,3712
652.633794,3713
649.302075,3714
649.808374,3715
662.912835,3716
684.310351,3717
691.987967,3718
648.251263,3719
675.748137,3720
716.709518,3721
672.566914,3722
691.499717,3723
687.349738,3724
623.432920,3725
684.105513,3726
640.779680,3727
759.977914,3728
659.479709,3729
678.360229,3730
683.889927,3731
758.825815,3732
637.465923,3733
658.579734,3734
673.009968,3735
671.796376,3736
692.972215,3737
686.686660,3738
744.098982,3739
609.649255,3740
643.683562,3741
723.537771,3742
660.420928,3743
733.184217,3744
690.443563,3745
636.613746,3746
792.798122,3747
647.011049,3748
631.786532,3749
694.589188,3750
653.292084,3751
711.700363,3752
746.586895,3753
699.259450,3754
685.141497,3755
665.162485,3756
643.667823,3757
646.261194,3758
630.997521,3759
665.391369,3760
636.906446,3761
624.933561,3762
696.333763,3763
671.101621,3764
637.928600,3765
751.548841,3766
592.059973,3767
685.051996,3768
661.605787,3769
707.799191,3770
700.004594,3771
681.914198,3772
672.141985,3773
648.660236,3774
678.390686,3775
654.773953,3776
742.361944,3777
660.350716,3778
725.667792,3779
681.576461,3780
698.409031,3781
701.538371,3782
667.208335,3783
703.402612,3784
705.335831,3785
619.721074,3786
697.496881,3787
676.164693,3788
637.860919,3789
661.419385,3790
671.047030,3791
707.499527,3792
643.334938,3793
702.063507,3794
675.901993,3795
641.814308,3796
658.376428,3797
655.039605,3798
683.443765,3799
683.032099,3800
675.546052,3801
628.501215,3802
653.471851,3803
701.807950,3804
647.298604,3805
677.031385,3806
661.494013,3807
677.712402,3808
677.030365,3809
691.035675,3810
663.156948,3811
739.779672,3812
709.424381,3813
687.257814,3814
632.565723,3815
730.782914,3816
674.563584,3817
702.240452,3818
634.618605,3819
705.626760,3820
652.620058,3821
693.350857,3822
651.718631,3823
664.650759,3824
607.707902,3825
661.146031,3826
675.769008,3827
699.952641,3828
679.775674,3829
676.017413,3830
660.102268,3831
726.928651,3832
663.717368,3833
668.154885,3834
679.931825,3835
746.364871,3836
658.526042,3837
626.824959,3838
687.126234,3839
670.075423,3840
739.267581,3841
662.104127,3842
662.794414,3843
672.980032,3844
642.658769,3845
650.305415,3846
675.990099,3847
632.493373,3848
665.699038,3849
614.844283,3850
699.180603,3851
673.514327,3852
674.021104,3853
677.095747,3854
713.268335,3855
652.848623,3856
613.330098,3857
676.838945,3858
638.207291,3859
687.738737,3860
828.308470,3861
674.023218,3862
659.972464,3863
753.089347,3864
741.995610,3865
686.547806,3866
699.146693,3867
712.930886,3868
653.866932,3869
669.348194,3870
635.169461,3871
667.976787,3872
717.038222,3873
628.437771,3874
645.058796,3875
678.559512,3876
735.686835,3877
671.756472,3878
625.436832,3879
664.139851,3880
669.893148,3881
633.239947,3882
746.115517,3883
681.044778,3884
632.778218,3885
709.424177,3886
697.656126,3887
666.044792,3888
672.354987,3889
643.442685,3890
674.189253,3891
728.453191,3892
638.552855,3893
680.574559,3894
665.689257,3895
694.935163,3896
656.892184,3897
705.648484,3898
680.818810,3899
672.362610,3900
724.912328,3901
607.251023,3902
690.239070,3903
654.333865,3904
643.412567,3905
613.510455,3906
673.038229,3907
624.087933,3908
646.130324,3909
649.718515,3910
701.353501,3911
694.264906,3912
680.279166,3913
666.349031,3914
635.660249,3915
649.655707,3916
656.693642,3917
704.252089,3918
637.736437,3919
668.875414,3920
708.397389,3921
655.161352,3922
652.289895,3923
660.925627,3924
692.368856,3925
700.070923,3926
691.100799,3927
599.734035,3928
660.949153,3929
643.078720,3930
698.295869,3931
661.849981,3932
675.576534,3933
651.621925,3934
710.112178,3935
678.832037,3936
678.156295,3937
687.328492,3938
711.730757,3939
692.078826,3940
662.923944,3941
631.852916,3942
704.256061,3943
652.597787,3944
646.792887,3945
631.755366,3946
646.483504,3947
603.054772,3948
672.070401,3949
658.569955,3950
643.509711,3951
681.567540,3952
705.759506,3953
663.100372,3954
650.700285,3955
658.513577,3956
611.761785,3957
665.542705,3958
688.909552,3959
636.457260,3960
649.149090,3961
633.060314,3962
689.977552,3963
636.612522,3964
681.179336,3965
684.269387,3966
644.525727,3967
656.011780,3968
719.634995,3969
667.975129,3970
664.270811,3971
706.281426,3972
668.750341,3973
677.651659,3974
698.928034,3975
659.826737,3976
635.611284,3977
682.839802,3978
653.025885,3979
653.159715,3980
681.556967,3981
746.862181,3982
683.241875,3983
639.089868,3984
660.633546,3985
655.283707,3986
651.019807,3987
630.140569,3988
697.504292,3989
700.150697,3990
784.369742,3991
883.479929,3992
681.109242,3993
697.517188,3994
686.893728,3995
643.901303,3996
680.428746,3997
707.072121,3998
679.024712,3999
632.033484,4000
681.225642,4001
695.781455,4002
693.453184,4003
661.550626,4004
634.411103,4005
659.049468,4006
640.882046,4007
658.677075,4008
770.601328,4009
639.803095,4010
631.587023,4011
642.315348,4012
691.784394,4013
724.218605,4014
660.536993,4015
688.968283,4016
693.109839,4017
710.072947,4018
681.374331,4019
657.419626,4020
641.613082,4021
689.168139,4022
653.695667,4023
661.404725,4024
649.445349,4025
639.971012,4026
610.310356,4027
634.446518,4028
627.837083,4029
642.485539,4030
675.342798,4031
671.614379,4032
675.103378,4033
707.758151,4034
741.269881,4035
637.999432,4036
734.535432,4037
659.727657,4038
667.340108,4039
685.822664,4040
670.812720,4041
744.039393,4042
698.247291,4043
712.782210,4044
647.490757,4045
642.134510,4046
601.436028,4047
690.628220,4048
663.128018,4049
619.371632,4050
607.477214,4051
662.981648,4052
699.197019,4053
723.385446,4054
672.123427,4055
696.741270,4056
695.997586,4057
703.557102,4058
671.597466,4059
706.623547,4060
654.856346,4061
632.185490,4062
650.688520,4063
657.297761,4064
662.168275,4065
683.587937,4066
673.761230,4067
644.815694,4068
687.846351,4069
665.109338,4070
706.126800,4071
640.394966,4072
665.898264,4073
697.466908,4074
667.030848,4075
638.993928,4076
675.759449,4077
680.286950,4078
637.828247,4079
641.803596,4080
653.270870,4081
650.594116,4082
653.581963,4083
656.447370,4084
667.035233,4085
660.270816,4086
703.434697,4087
662.182059,4088
680.934758,4089
667.010489,4090
645.496203,4091
637.589257,4092
645.038641,4093
751.128278,4094
663.126846,4095
676.723109,4096
657.492009,4097
676.493650,4098
664.415302,4099
642.069457,4100
718.864358,4101
664.155851,4102
710.771985,4103
737.354676,4104
686.537179,4105
678.552639,4106
635.265877,4107
667.473031,4108
691.294674,4109
669.171371,4110
692.405348,4111
691.878093,4112
617.278026,4113
631.150685,4114
690.572008,4115
692.869726,4116
664.381661,4117
651.667542,4118
635.009486,4119
706.968046,4120
670.814846,4121
621.566076,4122
739.791846,4123
656.048924,4124
694.183537,4125
697.279648,4126
713.398889,4127
633.591168,4128
673.868810,4129
641.996384,4130
709.785031,4131
725.969736,4132
673.439285,4133
648.737610,4134
708.919879,4135
676.644209,4136
645.847599,4137
625.615507,4138
733.018695,4139
649.915692,4140
673.244109,4141
649.945990,4142
643.777468,4143
629.269851,4144
661.391422,4145
655.438852,4146
667.413702,4147
646.246045,4148
628.443830,4149
658.670125,4150
682.620690,4151
671.481057,4152
708.050601,4153
664.241643,4154
668.240997,4155
619.968418,4156
683.970643,4157
723.383727,4158
657.431411,4159
746.955870,4160
640.523120,4161
641.840854,4162
701.014861,4163
736.485249,4164
663.382626,4165
650.331885,4166
709.671960,4167
670.753810,4168
666.622359,4169
668.799944,4170
663.642432,4171
640.917871,4172
694.002118,4173
666.037414,4174
689.508498,4175
682.361411,4176
678.816601,4177
646.600111,4178
701.139775,4179
766.209101,4180
663.375860,4181
693.891831,4182
670.825815,4183
659.870243,4184
694.398399,4185
658.108522,4186
657.887763,4187
658.565163,4188
676.537731,4189
768.062021,4190
653.144768,4191
703.297241,4192
688.028265,4193
682.533450,4194
690.717307,4195
659.438020,4196
674.175006,4197
692.682498,4198
655.808537,4199
681.230671,4200
679.486281,4201
645.042511,4202
659.681455,4203
669.545034,4204
638.838710,4205
700.450511,4206
688.369192,4207
665.934152,4208
633.911537,4209
730.325348,4210
652.244865,4211
629.890511,4212
630.003751,4213
691.395957,4214
689.882808,4215
692.340473,4216
688.779946,4217
638.423895,4218
674.568189,4219
649.762242,4220
611.057130,4221
666.404620,4222
680.467555,4223
686.132595,4224
631.070659,4225
667.966282,4226
612.127953,4227
617.664175,4228
665.458881,4229
671.327899,4230
695.688485,4231
641.254545,4232
689.262894,4233
617.467493,4234
670.827402,4235
720.105899,4236
679.470606,4237
689.723502,4238
671.344720,4239
693.346757,4240
605.387116,4241
657.884690,4242
640.848085,4243
655.840342,4244
614.175511,4245
636.351132,4246
676.407969,4247
614.751836,4248
666.631999,4249
614.028919,4250
677.679556,4251
638.572415,4252
678.273842,4253
696.848918,4254
683.986102,4255
637.890879,4256
666.007090,4257
696.028638,4258
636.516032,4259
665.556635,4260
677.877368,4261
667.270292,4262
710.792784,4263
731.550344,4264
716.282078,4265
684.679467,4266
656.897223,4267
708.114632,4268
624.828517,4269
651.366972,4270
644.791678,4271
718.146796,4272
655.969834,4273
659.941688,4274
684.063323,4275
706.505093,4276
657.510502,4277
685.075514,4278
737.005492,4279
730.898456,4280
659.669745,4281
702.032802,4282
643.978956,4283
711.920244,4284
693.948312,4285
692.498496,4286
693.153732,4287
621.349884,4288
671.972719,4289
706.811588,4290
651.468873,4291
626.937150,4292
622.620536,4293
660.253115,4294
666.426228,4295
638.618795,4296
677.871090,4297
682.370940,4298
674.088597,4299
690.336075,4300
698.945001,4301
635.895642,4302
694.232101,4303
632.152305,4304
673.427787,4305
652.828626,4306
687.644327,4307
667.449800,4308
627.333024,4309
649.274918,4310
696.126246,4311
684.667273,4312
739.172642,4313
676.118604,4314
697.565012,4315
706.160104,4316
687.902782,4317
644.987837,4318
745.539238,4319
680.591541,4320
631.492386,4321
727.047497,4322
630.081346,4323
647.842861,4324
700.923735,4325
695.461992,4326
644.767450,4327
690.995144,4328
690.316376,4329
715.414201,4330
654.994176,4331
610.235776,4332
651.281831,4333
731.621978,4334
659.087252,4335
590.946567,4336
684.463501,4337
714.174266,4338
639.795351,4339
661.446298,4340
696.764602,4341
635.300756,4342
656.833479,4343
650.507499,4344
654.187189,4345
664.255563,4346
652.690873,4347
688.498591,4348
699.685439,4349
676.212194,4350
664.522453,4351
642.549944,4352
663.244672,4353
665.577647,4354
680.759688,4355
832.828939,4356
688.534721,4357
688.686577,4358
664.963975,4359
658.900032,4360
720.693573,4361
671.870614,4362
646.324318,4363
636.327223,4364
621.575101,4365
617.592613,4366
636.389426,4367
666.670185,4368
708.808028,4369
638.172531,4370
639.261776,4371
685.493633,4372
647.270617,4373
699.977962,4374
688.803914,4375
669.303797,4376
627.379313,4377
640.870086,4378
697.874937,4379
668.794413,4380
636.300884,4381
678.424235,4382
669.048652,4383
691.357620,4384
668.786478,4385
690.260515,4386
641.640183,4387
681.309295,4388
688.214857,4389
677.495812,4390
648.961886,4391
686.299027,4392
714.981203,4393
674.386718,4394
645.745029,4395
702.779799,4396
692.096254,4397
672.641703,4398
693.545675,4399
709.531866,4400
688.022735,4401
659.020158,4402
629.716433,4403
671.669110,4404
736.634862,4405
673.823633,4406
738.618554,4407
681.678001,4408
659.673870,4409
687.340087,4410
688.266537,4411
675.152719,4412
647.594627,4413
649.420768,4414
641.480352,4415
621.556242,4416
653.155614,4417
635.361590,4418
700.600086,4419
699.813057,4420
651.386285,4421
616.726082,4422
646.847421,4423
668.232762,4424
717.821037,4425
660.744389,4426
626.284027,4427
652.580800,4428
665.859797,4429
700.770596,4430
742.054789,4431
718.129545,4432
695.724363,4433
653.918490,4434
684.253436,4435
608.852216,4436
692.893375,4437
687.251284,4438
680.442419,4439
681.563015,4440
653.593163,4441
661.911212,4442
723.747004,4443
675.489857,4444
618.210835,4445
693.893076,4446
680.998938,4447
672.043787,4448
654.184109,4449
697.846839,4450
667.052308,4451
735.681326,4452
688.787355,4453
686.427822,4454
633.114285,4455
670.212096,4456
647.722990,4457
686.119656,4458
700.655692,4459
611.609286,4460
632.205997,4461
668.146240,4462
667.258960,4463
670.601887,4464
613.252267,4465
697.552280,4466
691.338679,4467
643.265993,4468
671.317497,4469
656.132046,4470
654.480258,4471
659.442625,4472
656.466382,4473
585.986066,4474
651.208172,4475
638.086145,4476
648.339165,4477
639.971285,4478
634.324029,4479
603.770926,4480
644.850697,4481
657.907666,4482
629.053770,4483
667.881474,4484
685.763071,4485
628.708214,4486
638.214527,4487
654.010647,4488
714.640377,4489
679.846219,4490
709.929795,4491
645.832940,4492
676.654383,4493
689.331987,4494
687.434871,4495
639.349780,4496
722.050411,4497
705.797140,4498
636.486586,4499
659.360587,4500
665.818510,4501
631.882140,4502
636.722070,4503
658.460076,4504
692.145032,4505
695.263445,4506
696.481946,4507
643.965861,4508
685.972715,4509
679.995980,4510
672.464706,4511
686.771182,4512
715.039719,4513
666.327954,4514
670.941345,4515
676.950681,4516
656.982470,4517
726.668707,4518
677.577456,4519
689.846470,4520
656.639967,4521
617.744178,4522
662.474213,4523
636.761770,4524
643.863236,4525
678.115813,4526
714.270011,4527
624.865145,4528
624.580755,4529
686.655536,4530
662.009041,4531
682.778098,4532
686.975209,4533
607.252288,4534
689.234434,4535
700.113312,4536
661.714236,4537
684.356133,4538
689.440128,4539
628.931691,4540
705.942885,4541
645.727066,4542
664.621857,4543
646.514955,4544
629.644099,4545
646.402415,4546
701.054667,4547
664.898941,4548
622.374463,4549
624.320468,4550
647.196903,4551
628.414710,4552
645.688886,4553
772.116159,4554
650.296136,4555
623.287905,4556
644.226526,4557
633.920668,4558
648.263102,4559
700.535204,4560
709.845733,4561
662.296517,4562
718.564696,4563
663.838632,4564
609.422065,4565
684.644467,4566
653.725936,4567
662.461308,4568
680.596586,4569
655.669800,4570
667.867344,4571
705.238957,4572
701.423301,4573
672.380863,4574
619.412512,4575
651.011309,4576
616.368998,4577
623.658578,4578
608.554564,4579
631.147335,4580
743.808030,4581
683.247802,4582
639.828851,4583
627.755243,4584
671.960737,4585
676.898615,4586
617.646114,4587
677.084187,4588
622.656432,4589
631.796991,4590
718.311656,4591
694.353318,4592
670.989975,4593
649.789955,4594
710.252991,4595
666.749870,4596
663.951195,4597
698.696990,4598
678.437692,4599
790.684015,4600
679.280986,4601
617.660790,4602
638.615129,4603
616.859055,4604
665.767779,4605
632.261853,4606
594.049898,4607
653.093083,4608
620.263867,4609
729.895676,4610
673.152382,4611
673.136988,4612
672.785244,4613
660.490478,4614
664.851288,4615
698.356502,4616
701.223514,4617
673.467385,4618
619.440217,4619
654.258448,4620
645.554398,4621
698.516045,4622
719.461776,4623
689.343033,4624
630.465002,4625
608.137060,4626
674.895535,4627
690.834862,4628
771.850656,4629
653.794388,4630
744.676969,4631
685.485586,4632
616.553942,4633
630.700183,4634
683.138194,4635
741.550301,4636
692.444555,4637
652.090974,4638
631.897990,4639
652.578222,4640
717.125793,4641
635.063404,4642
643.203846,4643
677.644491,4644
653.852135,4645
628.615493,4646
631.637379,4647
654.193018,4648
619.604740,4649
632.815635,4650
760.251044,4651
681.218586,4652
691.489965,4653
643.486155,4654
672.513865,4655
688.562596,4656
641.241078,4657
696.104700,4658
677.445833,4659
628.662332,4660
710.998389,4661
673.809802,4662
702.117816,4663
707.548946,4664
622.232177,4665
707.292446,4666
691.851495,4667
620.627992,4668
758.963771,4669
785.590518,4670
657.202137,4671
727.366732,4672
722.962203,4673
636.345165,4674
746.751350,4675
646.254380,4676
714.630185,4677
709.205391,4678
657.488729,4679
657.654855,4680
699.829549,4681
648.305509,4682
620.089261,4683
657.840139,4684
682.086033,4685
661.943392,4686
643.221624,4687
658.092583,4688
674.065523,4689
668.760712,4690
677.124951,4691
665.801096,4692
666.478669,4693
637.707426,4694
666.593917,4695
626.508422,4696
597.219699,4697
651.858078,4698
701.080291,4699
710.010811,4700
655.237143,4701
698.443400,4702
704.828969,4703
767.512943,4704
672.424900,4705
679.469835,4706
629.184117,4707
686.602187,4708
700.108717,4709
620.425736,4710
678.888137,4711
649.400243,4712
712.004277,4713
679.767512,4714
679.638666,4715
672.617124,4716
705.873636,4717
643.651370,4718
657.008840,4719
720.994674,4720
735.165094,4721
715.037212,4722
614.646623,4723
731.902058,4724
640.035910,4725
719.692610,4726
642.418688,4727
720.725008,4728
635.981181,4729
683.603536,4730
726.217355,4731
624.562414,4732
634.363370,4733
737.884881,4734
613.894813,4735
661.753973,4736
638.042224,4737
736.863149,4738
669.663592,4739
667.272598,4740
686.440589,4741
679.484009,4742
668.434833,4743
623.991550,4744
659.725954,4745
716.000660,4746
691.787061,4747
721.712870,4748
657.850941,4749
687.172373,4750
678.666346,4751
657.435614,4752
614.326682,4753
663.319210,4754
662.972696,4755
653.827140,4756
646.549016,4757
685.041188,4758
646.061497,4759
675.945475,4760
659.669310,4761
658.554937,4762
675.386319,4763
608.325793,4764
670.253811,4765
684.511360,4766
693.742402,4767
703.222426,4768
695.382155,4769
675.186752,4770
667.717139,4771
694.719702,4772
650.194404,4773
678.954861,4774
653.935368,4775
674.225738,4776
640.749990,4777
756.019586,4778
695.226826,4779
635.993642,4780
685.269576,4781
698.373482,4782
657.802556,4783
660.633926,4784
658.918150,4785
674.746503,4786
666.778268,4787
681.270709,4788
666.983525,4789
703.829807,4790
673.392118,4791
628.945567,4792
667.820066,4793
621.048394,4794
688.167421,4795
700.810412,4796
649.552458,4797
685.321676,4798
745.923664,4799
666.193424,4800
679.319916,4801
717.609206,4802
679.860496,4803
643.480854,4804
701.809269,4805
682.991305,4806
695.271909,4807
685.450909,4808
672.641255,4809
670.224055,4810
665.081497,4811
618.409532,4812
712.159700,4813
685.805261,4814
693.518280,4815
685.043133,4816
719.498936,4817
694.265623,4818
690.758468,4819
630.248714,4820
650.122170,4821
665.351303,4822
658.919365,4823
648.744111,4824
673.630750,4825
727.014784,4826
654.804376,4827
668.688225,4828
675.308193,4829
690.183028,4830
697.128664,4831
656.924457,4832
719.582478,4833
646.427460,4834
717.301310,4835
650.733762,4836
733.065700,4837
685.055103,4838
686.704662,4839
656.292675,4840
672.913821,4841
626.133905,4842
651.679001,4843
746.457467,4844
646.936354,4845
675.294250,4846
657.057074,4847
644.283373,4848
705.076557,4849
713.915033,4850
649.631090,4851
620.853118,4852
654.407535,4853
724.081614,4854
655.720215,4855
685.275456,4856
684.567809,4857
708.675764,4858
690.296987,4859
653.954575,4860
642.961156,4861
728.416677,4862
650.208226,4863
721.162373,4864
710.738699,4865
673.005774,4866
706.330925,4867
698.078238,4868
627.909878,4869
675.501273,4870
678.064209,4871
633.809878,4872
725.554030,4873
626.735642,4874
658.838493,4875
678.030162,4876
712.533529,4877
640.910323,4878
714.596035,4879
738.938619,4880
766.436310,4881
754.017354,4882
623.287515,4883
687.006097,4884
635.771965,4885
643.558524,4886
652.305273,4887
683.205441,4888
740.521727,4889
618.238195,4890
668.499279,4891
658.012997,4892
641.307185,4893
647.692628,4894
642.132823,4895
684.886811,4896
737.738564,4897
643.465053,4898
669.276725,4899
616.343874,4900
686.576110,4901
657.604289,4902
648.042600,4903
675.976925,4904
671.664237,4905
664.102110,4906
764.800802,4907
832.425967,4908
714.957188,4909
693.735792,4910
628.327345,4911
693.475616,4912
702.210366,4913
641.344835,4914
661.005232,4915
700.754493,4916
687.153621,4917
692.109932,4918
682.038400,4919
690.489085,4920
615.571874,4921
660.337266,4922
685.158125,4923
647.089111,4924
655.470088,4925
675.036631,4926
681.289631,4927
748.693268,4928
678.442192,4929
691.441981,4930
656.585321,4931
676.124307,4932
601.402049,4933
705.026914,4934
664.701376,4935
718.889041,4936
645.201853,4937
693.035632,4938
834.114235,4939
693.920338,4940
694.146113,4941
714.847993,4942
651.462788,4943
619.273261,4944
647.041290,4945
743.263736,4946
676.868713,4947
702.683581,4948
688.359234,4949
706.543697,4950
723.676394,4951
627.193116,4952
653.330388,4953
737.281179,4954
656.493156,4955
664.231676,4956
686.953227,4957
656.713268,4958
699.937340,4959
664.159359,4960
687.848036,4961
705.396199,4962
632.390695,4963
662.569954,4964
625.272070,4965
668.713609,4966
672.154875,4967
714.373547,4968
633.817313,4969
674.706671,4970
741.502170,4971
651.522420,4972
693.437161,4973
610.880049,4974
645.659552,4975
688.040708,4976
643.242633,4977
673.289585,4978
706.527820,4979
647.311471,4980
619.535232,4981
664.694833,4982
662.082067,4983
634.432845,4984
652.750854,4985
715.493282,4986
699.255844,4987
617.728801,4988
713.938324,4989
661.311509,4990
676.167014,4991
670.204144,4992
656.407706,4993
633.521208,4994
671.423554,4995
636.534793,4996
660.653481,4997
597.036679,4998
687.174390,4999
697.943579,5000
