ploss,batch
0.048307,725
0.052817,726
0.056464,727
0.027041,728
0.053698,729
0.041812,730
0.048379,731
0.055445,732
0.039540,733
0.065444,734
0.035551,735
0.061576,736
0.023127,737
0.041709,738
0.051320,739
0.052974,740
0.031936,741
0.062624,742
0.028884,743
0.045128,744
0.078140,745
0.074463,746
0.057769,747
0.042360,748
0.050025,749
0.044310,750
0.050203,751
0.067864,752
0.056520,753
0.073183,754
0.054990,755
0.080177,756
0.028472,757
0.063444,758
0.041564,759
0.039674,760
0.090015,761
0.078343,762
0.016451,763
0.049039,764
0.070184,765
0.075765,766
0.055251,767
0.029441,768
0.064193,769
0.041062,770
0.030183,771
0.063131,772
0.039683,773
0.040527,774
0.050302,775
0.056751,776
0.027397,777
0.035447,778
0.051256,779
0.056436,780
0.056927,781
0.059536,782
0.054067,783
0.065000,784
0.035964,785
0.053580,786
0.051961,787
0.033367,788
0.033083,789
0.042132,790
0.050906,791
0.030669,792
0.056028,793
0.050349,794
0.059589,795
0.025602,796
0.048427,797
0.054490,798
0.043651,799
0.047878,800
0.048485,801
0.046029,802
0.060199,803
0.035732,804
0.042735,805
0.030684,806
0.028756,807
0.030394,808
0.032869,809
0.017614,810
0.055611,811
0.060332,812
0.049699,813
0.057466,814
0.035282,815
0.045050,816
0.058647,817
0.043810,818
0.042574,819
0.036373,820
0.051489,821
0.036399,822
0.044634,823
0.046394,824
0.083832,825
0.035407,826
0.071181,827
0.066800,828
0.043238,829
0.066165,830
0.043091,831
0.060223,832
0.066304,833
0.036382,834
0.050746,835
0.076655,836
0.073463,837
0.075576,838
0.036163,839
0.057185,840
0.044859,841
0.042649,842
0.066733,843
0.032403,844
0.046500,845
0.040471,846
0.055665,847
0.039919,848
0.080256,849
0.040907,850
0.047118,851
0.038830,852
0.058262,853
0.044612,854
0.044147,855
0.035389,856
0.044933,857
0.043587,858
0.051397,859
0.061368,860
0.057540,861
0.041770,862
0.048622,863
0.045251,864
0.051733,865
0.040561,866
0.034535,867
0.047952,868
0.049377,869
0.053812,870
0.038229,871
0.049724,872
0.052421,873
0.052923,874
0.045612,875
0.070636,876
0.060561,877
0.038655,878
0.042649,879
0.063861,880
0.050374,881
0.057157,882
0.063872,883
0.079421,884
0.016442,885
0.034656,886
0.075834,887
0.071640,888
0.018371,889
0.027890,890
0.051041,891
0.025025,892
0.049975,893
0.047059,894
0.034673,895
0.044088,896
0.030815,897
0.041000,898
0.044266,899
0.030333,900
0.059910,901
0.029237,902
0.033924,903
0.021684,904
0.060666,905
0.030892,906
0.058794,907
0.071535,908
0.030561,909
0.037018,910
0.040614,911
0.036120,912
0.041768,913
0.054518,914
0.045432,915
0.037587,916
0.049550,917
0.037093,918
0.040857,919
0.031408,920
0.084121,921
0.037110,922
0.066028,923
0.054364,924
0.056537,925
0.053379,926
0.030675,927
0.050664,928
0.061902,929
0.055279,930
0.045135,931
0.031484,932
0.050420,933
0.032045,934
0.028978,935
0.062785,936
0.051500,937
0.054719,938
0.048805,939
0.059241,940
0.069930,941
0.049624,942
0.039448,943
0.043501,944
0.034651,945
0.046766,946
0.052997,947
0.050556,948
0.038616,949
0.060050,950
0.047076,951
0.065929,952
0.066467,953
0.056366,954
0.053367,955
0.022943,956
0.047118,957
0.059761,958
0.078736,959
0.021622,960
0.036213,961
0.051347,962
0.037273,963
0.036688,964
0.044401,965
0.016760,966
0.065912,967
0.030777,968
0.047264,969
0.038942,970
0.022333,971
0.045867,972
0.051750,973
0.065509,974
0.022011,975
0.060456,976
0.047716,977
0.063148,978
0.038771,979
0.048657,980
0.070437,981
0.060409,982
0.070297,983
0.033283,984
0.034108,985
0.040262,986
0.058529,987
0.036834,988
0.050254,989
0.061122,990
0.063830,991
0.041729,992
0.049074,993
0.049296,994
0.043586,995
0.074710,996
0.054835,997
0.036236,998
0.053360,999
0.054398,1000
0.046789,1001
0.070175,1002
0.048793,1003
0.034831,1004
0.039961,1005
0.043588,1006
0.050100,1007
0.050924,1008
0.064787,1009
0.045775,1010
0.065835,1011
0.038095,1012
0.063572,1013
0.042521,1014
0.055528,1015
0.043000,1016
0.013406,1017
0.066066,1018
0.038207,1019
0.037202,1020
0.059000,1021
0.048403,1022
0.076186,1023
0.026147,1024
0.041751,1025
0.055916,1026
0.048805,1027
0.024863,1028
0.054628,1029
0.055721,1030
0.036163,1031
0.062093,1032
0.060139,1033
0.030470,1034
0.045568,1035
0.067581,1036
0.070158,1037
0.058145,1038
0.082008,1039
0.043781,1040
0.017009,1041
0.045040,1042
0.036761,1043
0.031500,1044
0.057284,1045
0.040630,1046
0.041895,1047
0.028240,1048
0.022556,1049
0.073427,1050
0.043053,1051
0.048509,1052
0.063460,1053
0.064516,1054
0.063104,1055
0.044401,1056
0.054500,1057
0.041191,1058
0.024835,1059
0.021161,1060
0.040724,1061
0.070367,1062
0.025164,1063
0.025126,1064
0.031421,1065
0.052104,1066
0.059296,1067
0.071572,1068
0.036579,1069
0.027990,1070
0.059599,1071
0.050203,1072
0.028120,1073
0.078748,1074
0.059178,1075
0.050050,1076
0.028905,1077
0.052268,1078
0.066259,1079
0.060771,1080
0.039540,1081
0.060787,1082
0.080101,1083
0.079717,1084
0.040735,1085
0.067028,1086
0.061871,1087
0.039879,1088
0.048720,1089
0.030470,1090
0.038032,1091
0.052213,1092
0.040816,1093
0.032680,1094
0.049426,1095
0.066768,1096
0.064420,1097
0.069639,1098
0.087262,1099
0.066206,1100
0.055386,1101
0.054134,1102
0.049774,1103
0.056818,1104
0.052209,1105
0.046053,1106
0.040500,1107
0.027336,1108
0.054835,1109
0.029441,1110
0.028658,1111
0.053865,1112
0.033770,1113
0.069756,1114
0.042543,1115
0.050050,1116
0.038864,1117
0.038287,1118
0.071217,1119
0.067352,1120
0.053313,1121
0.068406,1122
0.068913,1123
0.045409,1124
0.052367,1125
0.060199,1126
0.055944,1127
0.039698,1128
0.052343,1129
0.053154,1130
0.023092,1131
0.062187,1132
0.035500,1133
0.038328,1134
0.034500,1135
0.053527,1136
0.039303,1137
0.035587,1138
0.069756,1139
0.039801,1140
0.077393,1141
0.064787,1142
0.044776,1143
0.045477,1144
0.036272,1145
0.038955,1146
0.022556,1147
0.049975,1148
0.022704,1149
0.026879,1150
0.068239,1151
0.046466,1152
0.046899,1153
0.048044,1154
0.045683,1155
0.049132,1156
0.023303,1157
0.055032,1158
0.056585,1159
0.032614,1160
0.056395,1161
0.031512,1162
0.047355,1163
0.035678,1164
0.042659,1165
0.032387,1166
0.027095,1167
0.046200,1168
0.033976,1169
0.043478,1170
0.051117,1171
0.033736,1172
0.051690,1173
0.011061,1174
0.069521,1175
0.034125,1176
0.039461,1177
0.045229,1178
0.044769,1179
0.023374,1180
0.058853,1181
0.061977,1182
0.066365,1183
0.045729,1184
0.032516,1185
0.048853,1186
0.050721,1187
0.044679,1188
0.030669,1189
0.041770,1190
0.059850,1191
0.051655,1192
0.030060,1193
0.047476,1194
0.045050,1195
0.032126,1196
0.030708,1197
0.037425,1198
0.086610,1199
0.047232,1200
0.041913,1201
0.039659,1202
0.017526,1203
0.060500,1204
0.040614,1205
0.034761,1206
0.050480,1207
0.045477,1208
0.035533,1209
0.044248,1210
0.052099,1211
0.066765,1212
0.041751,1213
0.021641,1214
0.091138,1215
0.065025,1216
0.054425,1217
0.065033,1218
0.095475,1219
0.036427,1220
0.023535,1221
0.073025,1222
0.061840,1223
0.039643,1224
0.035264,1225
0.035928,1226
0.039742,1227
0.048793,1228
0.044266,1229
0.053705,1230
0.028354,1231
0.020598,1232
0.030565,1233
0.062100,1234
0.090184,1235
0.078907,1236
0.063221,1237
0.053960,1238
0.036210,1239
0.038756,1240
0.045005,1241
0.042190,1242
0.042765,1243
0.052046,1244
0.068744,1245
0.054391,1246
0.052632,1247
0.037898,1248
0.053865,1249
0.073000,1250
